0.09356815
-0.00000000
-0.00000000
-0.00000000
-0.00000000
-0.00000000
-0.00000000
0.50161666
0.54305762
0.53679329
0.53679329
0.83471817
0.80709088
0.80709088
0.80709088
0.80709088
0.80709088
0.80709088
0.80709088
0.80709088
0.80709088
0.58359903
0.57267660
0.28236529
0.27600458
0.27295274
-0.00000000
-0.41176376
-0.68867910
-0.78762329
-1.00000000
-1.00000000
-1.00000000
-1.00000000
-1.00000000
-0.05389408
-0.00000000
-0.00000000
-0.00000000
-0.00000000
0.72539765
0.86247396
0.98316664
0.27931342
0.28750524
0.72090018
0.59394318
0.49532023
0.23327866
0.19810207
-0.00000000
-0.00000000
-0.00000000
-0.00000000
-0.00000000
